Data;NrParagonu;scalone
2019-02-01;PA 15/S13/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 15/S13/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 15/S13/01/2019;6_BIELIZNA :  STOPKI
2019-02-01;PA 15/S13/01/2019;1_M石CZYZNA :  BUTY_ZIMA
2019-02-01;PA 16/S13/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 16/S13/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 21/S13/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 21/S13/01/2019;3_CHPAK :  BLUZA
2019-02-01;PA 21/S13/01/2019;6_BIELIZNA :  SKARPETY DGIE
2019-02-01;PA 21/S13/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 22/S13/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 22/S13/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 25/S13/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 25/S13/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 26/S13/01/2019;1_M石CZYZNA :  TIGHT
2019-02-01;PA 26/S13/01/2019;6_BIELIZNA :  STOPKI
2019-02-01;PA 3/S13/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 3/S13/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 30/S13/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 30/S13/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 30/S13/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 4/S13/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 4/S13/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 4/S13/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 4/S13/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 5/S13/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 5/S13/01/2019;6_BIELIZNA :  SKARPETY DGIE
2019-02-01;PA 7/S13/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 7/S13/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 7/S13/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 7/S13/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 7/S13/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 7/S13/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 7/S13/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 7/S13/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 7/S13/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 7/S13/01/2019;1_M石CZYZNA :  BUTY OUTDOOR LOW
2019-02-01;PA 7/S13/01/2019;2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW
2019-02-01;PA 8/S13/01/2019;6_BIELIZNA :  MAJTKI
2019-02-01;PA 8/S13/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 1/S14/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 1/S14/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 10/S14/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 10/S14/01/2019;2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW
2019-02-01;PA 17/S14/01/2019;4_DZIEWCZYNA :  BLUZA
2019-02-01;PA 17/S14/01/2019;3_CHPAK :  DRES
2019-02-01;PA 3/S14/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 3/S14/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 31/S14/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 31/S14/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 7/S14/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 7/S14/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 8/S14/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 8/S14/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 8/S14/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 8/S14/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 8/S14/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 8/S14/01/2019;1_M石CZYZNA :  BUTY OUTDOOR LOW
2019-02-01;PA 9/S14/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 9/S14/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 9/S14/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 11/S15/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 11/S15/01/2019;1_M石CZYZNA :  BUTY_ZIMA
2019-02-01;PA 12/S15/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 12/S15/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 12/S15/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 13/S15/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 13/S15/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 20/S15/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 20/S15/01/2019;6_BIELIZNA :  SKARPETY INNE
2019-02-01;PA 21/S15/01/2019;5_AKCESORIA :  AKCESORIA OBUWNICZE
2019-02-01;PA 21/S15/01/2019;1_M石CZYZNA :  KLAPKI
2019-02-01;PA 25/S15/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 25/S15/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 26/S15/01/2019;5_AKCESORIA :  TORBA TRENINGOWA
2019-02-01;PA 26/S15/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 27/S15/01/2019;1_M石CZYZNA :  LONG SLEEVE
2019-02-01;PA 27/S15/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 27/S15/01/2019;6_BIELIZNA :  SKARPETY DGIE
2019-02-01;PA 28/S15/01/2019;6_BIELIZNA :  STOPKI
2019-02-01;PA 28/S15/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 29/S15/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 29/S15/01/2019;2_KOBIETA :  BUTY RUN&TRAIN
2019-02-01;PA 3/S15/01/2019;6_BIELIZNA :  STOPKI
2019-02-01;PA 3/S15/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 3/S15/01/2019;2_KOBIETA :  BUTY RUN&TRAIN
2019-02-01;PA 30/S15/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 30/S15/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 30/S15/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 32/S15/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 32/S15/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 33/S15/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 33/S15/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 33/S15/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 33/S15/01/2019;6_BIELIZNA :  SKARPETY DGIE
2019-02-01;PA 36/S15/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 36/S15/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 37/S15/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 37/S15/01/2019;1_M石CZYZNA :  BUTY RUN&TRAIN
2019-02-01;PA 37/S15/01/2019;1_M石CZYZNA :  BUTY LIFESTYLE_SPORT S/P LOW
2019-02-01;PA 5/S15/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 5/S15/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 5/S15/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 1/S16/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 1/S16/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 12/S16/01/2019;5_AKCESORIA :  AKCESORIA OBUWNICZE
2019-02-01;PA 12/S16/01/2019;1_M石CZYZNA :  BUTY_ZIMA
2019-02-01;PA 3/S16/01/2019;5_AKCESORIA :  AKCESORIA OBUWNICZE
2019-02-01;PA 3/S16/01/2019;1_M石CZYZNA :  SPODENKI
2019-02-01;PA 3/S16/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 4/S16/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 4/S16/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 4/S16/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 4/S16/01/2019;6_BIELIZNA :  SKARPETY DGIE
2019-02-01;PA 7/S16/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 7/S16/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 1/S17/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 1/S17/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 1/S17/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 10/S17/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 10/S17/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 10/S17/01/2019;6_BIELIZNA :  BIELIZNA TERMOAKTYWNA
2019-02-01;PA 10/S17/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 10/S17/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 11/S17/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 11/S17/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 11/S17/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 12/S17/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 12/S17/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 12/S17/01/2019;6_BIELIZNA :  STOPKI
2019-02-01;PA 19/S17/01/2019;2_KOBIETA :  SPODNIE
2019-02-01;PA 19/S17/01/2019;2_KOBIETA :  SUKIENKA
2019-02-01;PA 19/S17/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 19/S17/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 19/S17/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 19/S17/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 2/S17/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 2/S17/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 6/S17/01/2019;2_KOBIETA :  SPODNIE
2019-02-01;PA 6/S17/01/2019;5_AKCESORIA :  PLECAK
2019-02-01;PA 9/S17/01/2019;6_BIELIZNA :  MAJTKI
2019-02-01;PA 9/S17/01/2019;6_BIELIZNA :  MAJTKI
2019-02-01;PA 12/S18/01/2019;5_AKCESORIA :  AKCESORIA OBUWNICZE
2019-02-01;PA 12/S18/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 12/S18/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 12/S18/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 12/S18/01/2019;6_BIELIZNA :  STOPKI
2019-02-01;PA 12/S18/01/2019;6_BIELIZNA :  STOPKI
2019-02-01;PA 12/S18/01/2019;2_KOBIETA :  BUTY_ZIMA
2019-02-01;PA 14/S18/01/2019;2_KOBIETA :  SLEEVELESS
2019-02-01;PA 14/S18/01/2019;2_KOBIETA :  BUTY RUN&TRAIN
2019-02-01;PA 16/S18/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 16/S18/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 19/S18/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 19/S18/01/2019;3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW
2019-02-01;PA 2/S18/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 2/S18/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 20/S18/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 20/S18/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 20/S18/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 3/S18/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 3/S18/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 7/S18/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 7/S18/01/2019;1_M石CZYZNA :  SPODENKI
2019-02-01;PA 8/S18/01/2019;5_AKCESORIA :  AKCESORIA OBUWNICZE
2019-02-01;PA 8/S18/01/2019;2_KOBIETA :  BUTY RUN&TRAIN
2019-02-01;PA 1/S19/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 1/S19/01/2019;6_BIELIZNA :  SKARPETY DGIE
2019-02-01;PA 2/S19/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 2/S19/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 6/S19/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 6/S19/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 7/S19/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 7/S19/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 9/S19/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 9/S19/01/2019;2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW
2019-02-01;PA 10/S20/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 10/S20/01/2019;2_KOBIETA :  SPODNIE
2019-02-01;PA 10/S20/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 10/S20/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 12/S20/01/2019;5_AKCESORIA :  AKCESORIA R盈NE
2019-02-01;PA 12/S20/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 12/S20/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 12/S20/01/2019;2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW
2019-02-01;PA 14/S20/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 14/S20/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 14/S20/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 15/S20/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 15/S20/01/2019;5_AKCESORIA :  TORBA TRENINGOWA
2019-02-01;PA 17/S20/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 17/S20/01/2019;1_M石CZYZNA :  DRES
2019-02-01;PA 19/S20/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 19/S20/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 20/S20/01/2019;6_BIELIZNA :  MAJTKI
2019-02-01;PA 20/S20/01/2019;6_BIELIZNA :  MAJTKI
2019-02-01;PA 20/S20/01/2019;1_M石CZYZNA :  BUTY_ZIMA
2019-02-01;PA 23/S20/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 23/S20/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 26/S20/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 26/S20/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 26/S20/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 26/S20/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 26/S20/01/2019;3_CHPAK :  SPODNIE
2019-02-01;PA 3/S20/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 3/S20/01/2019;1_M石CZYZNA :  BUTY LIFESTYLE_SPORT MID
2019-02-01;PA 3/S20/01/2019;5_AKCESORIA :  TORBA
2019-02-01;PA 18/S21/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 18/S21/01/2019;1_M石CZYZNA :  POLO
2019-02-01;PA 18/S21/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 18/S21/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 18/S21/01/2019;2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK POZ LOW
2019-02-01;PA 19/S21/01/2019;6_BIELIZNA :  BIELIZNA TERMOAKTYWNA
2019-02-01;PA 19/S21/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 19/S21/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 8/S21/01/2019;3_CHPAK :  SPODENKI
2019-02-01;PA 8/S21/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 10/S22/01/2019;2_KOBIETA :  SUKIENKA
2019-02-01;PA 10/S22/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 11/S22/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 11/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 11/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 11/S22/01/2019;5_AKCESORIA :  AKCESORIA OBUWNICZE
2019-02-01;PA 12/S22/01/2019;4_DZIEWCZYNA :  BLUZA
2019-02-01;PA 12/S22/01/2019;4_DZIEWCZYNA :  LONG SLEEVE
2019-02-01;PA 12/S22/01/2019;4_DZIEWCZYNA :  T-SHIRT
2019-02-01;PA 13/S22/01/2019;5_AKCESORIA :  PLECAK
2019-02-01;PA 13/S22/01/2019;5_AKCESORIA :  PLECAK
2019-02-01;PA 14/S22/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 14/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 15/S22/01/2019;5_AKCESORIA :  AKCESORIA OBUWNICZE
2019-02-01;PA 15/S22/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 15/S22/01/2019;3_CHPAK :  DRES
2019-02-01;PA 15/S22/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 15/S22/01/2019;3_CHPAK :  BUTY LIFESTYLE_TRAMPEK MID
2019-02-01;PA 15/S22/01/2019;1_M石CZYZNA :  KLAPKI
2019-02-01;PA 16/S22/01/2019;5_AKCESORIA :  PLECAK
2019-02-01;PA 16/S22/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 18/S22/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 18/S22/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 2/S22/01/2019;1_M石CZYZNA :  DRES
2019-02-01;PA 2/S22/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 20/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 20/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 20/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 23/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 23/S22/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 28/S22/01/2019;5_AKCESORIA :  AKCESORIA OBUWNICZE
2019-02-01;PA 28/S22/01/2019;1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P MID
2019-02-01;PA 29/S22/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 29/S22/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 30/S22/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 30/S22/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 30/S22/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 31/S22/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 31/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 4/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 4/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 4/S22/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 5/S22/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 5/S22/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 6/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 6/S22/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 6/S22/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 7/S22/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 7/S22/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 7/S22/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 1/S23/01/2019;2_KOBIETA :  KURTKA
2019-02-01;PA 1/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 1/S23/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 10/S23/01/2019;2_KOBIETA :  SPODNIE
2019-02-01;PA 10/S23/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 10/S23/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 10/S23/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 10/S23/01/2019;2_KOBIETA :  KLAPKI
2019-02-01;PA 11/S23/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 11/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 11/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 13/S23/01/2019;5_AKCESORIA :  TORBA
2019-02-01;PA 13/S23/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 13/S23/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 13/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 13/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 13/S23/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 14/S23/01/2019;6_BIELIZNA :  STOPKI
2019-02-01;PA 14/S23/01/2019;1_M石CZYZNA :  KLAPKI
2019-02-01;PA 16/S23/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 16/S23/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 16/S23/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 16/S23/01/2019;2_KOBIETA :  SPODNIE
2019-02-01;PA 16/S23/01/2019;5_AKCESORIA :  AKCESORIA OBUWNICZE
2019-02-01;PA 17/S23/01/2019;2_KOBIETA :  SLEEVELESS
2019-02-01;PA 17/S23/01/2019;2_KOBIETA :  SLEEVELESS
2019-02-01;PA 17/S23/01/2019;2_KOBIETA :  TIGHT
2019-02-01;PA 17/S23/01/2019;2_KOBIETA :  SLEEVELESS
2019-02-01;PA 17/S23/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 17/S23/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 2/S23/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 2/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 2/S23/01/2019;1_M石CZYZNA :  BUTY_ZIMA
2019-02-01;PA 20/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 20/S23/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 20/S23/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 20/S23/01/2019;1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW
2019-02-01;PA 21/S23/01/2019;2_KOBIETA :  SPODNIE
2019-02-01;PA 21/S23/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 21/S23/01/2019;2_KOBIETA :  BUTY_ZIMA
2019-02-01;PA 22/S23/01/2019;2_KOBIETA :  BLUZA
2019-02-01;PA 22/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 3/S23/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 3/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 3/S23/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 4/S23/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 4/S23/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 4/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 4/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 5/S23/01/2019;5_AKCESORIA :  TORBA TRENINGOWA
2019-02-01;PA 5/S23/01/2019;1_M石CZYZNA :  SPODNIE
2019-02-01;PA 5/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 5/S23/01/2019;1_M石CZYZNA :  BLUZA
2019-02-01;PA 6/S23/01/2019;2_KOBIETA :  T-SHIRT
2019-02-01;PA 6/S23/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 7/S23/01/2019;3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW
2019-02-01;PA 7/S23/01/2019;1_M石CZYZNA :  BUTY OUTDOOR LOW
2019-02-01;PA 9/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 9/S23/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 9/S23/01/2019;3_CHPAK :  SPODENKI
2019-02-01;PA 9/S23/01/2019;3_CHPAK :  T-SHIRT
2019-02-01;PA 1/S24/01/2019;6_BIELIZNA :  BIELIZNA TERMOAKTYWNA
2019-02-01;PA 1/S24/01/2019;6_BIELIZNA :  BIELIZNA TERMOAKTYWNA
2019-02-01;PA 1/S24/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 1/S24/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 12/S24/01/2019;5_AKCESORIA :  AKCESORIA ZIMOWE
2019-02-01;PA 12/S24/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 12/S24/01/2019;1_M石CZYZNA :  T-SHIRT
2019-02-01;PA 12/S24/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
2019-02-01;PA 12/S24/01/2019;6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)
